schedule_family,scheduler,n_steps,dataset_group,size_group,scheduler_label,scheduler_variant_label,metric,metric_label,direction,mean,ci95,n
standard,cosine,10,ATLAS,All,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,97.3192120502735,0.19842771369633722,232
standard,cosine,10,ATLAS,All,Cosine,Cosine · standard,diversity,Diversity,higher,8.137260151834324,0.8809144415463986,232
standard,cosine,10,ATLAS,All,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,8.137260151834324,0.8809144415463986,232
standard,cosine,10,ATLAS,All,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,232
standard,cosine,10,ATLAS,All,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,7.747708193044798,1.3624173321462847,232
standard,cosine,10,ATLAS,All,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.11748089461494,1.2362655781923697,232
standard,sigmoid,10,ATLAS,All,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.95820373037587,0.12211445376110201,230
standard,sigmoid,10,ATLAS,All,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,7.367238268126612,0.8414184820598662,230
standard,sigmoid,10,ATLAS,All,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,7.367238268126612,0.8414184820598662,230
standard,sigmoid,10,ATLAS,All,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,230
standard,sigmoid,10,ATLAS,All,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,7.525978044321781,1.337723446129579,230
standard,sigmoid,10,ATLAS,All,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.5241358354817,1.2223923353212822,230
standard,power_2,10,ATLAS,All,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,93.48074130095769,0.7698238213162255,229
standard,power_2,10,ATLAS,All,Power-2,Power-2 · standard,diversity,Diversity,higher,8.923519988247401,0.9132358308913046,229
standard,power_2,10,ATLAS,All,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,8.923519988247401,0.9132358308913046,229
standard,power_2,10,ATLAS,All,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,229
standard,power_2,10,ATLAS,All,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,7.377205535182048,1.3119853081086477,229
standard,power_2,10,ATLAS,All,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,85.82741528515213,1.5240027772916604,229
standard,linear,25,ATLAS,All,Linear,Linear · standard,plddt_mean,pLDDT,higher,95.80712433025049,0.219568754888803,233
standard,linear,25,ATLAS,All,Linear,Linear · standard,diversity,Diversity,higher,9.449629084235097,0.9230489820773083,233
standard,linear,25,ATLAS,All,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,9.449629084235097,0.9230489820773083,233
standard,linear,25,ATLAS,All,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,233
standard,linear,25,ATLAS,All,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,19.6349037792039,3.429913024895452,233
standard,linear,25,ATLAS,All,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.65537424668736,1.0936589654508484,233
standard,entropic,25,ATLAS,All,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,97.16048062365988,0.12418408057467058,230
standard,entropic,25,ATLAS,All,Entropic,Entropic · standard,diversity,Diversity,higher,9.163553883718407,0.9230215032541709,230
standard,entropic,25,ATLAS,All,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,9.163553883718407,0.9230215032541709,230
standard,entropic,25,ATLAS,All,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,230
standard,entropic,25,ATLAS,All,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,18.800917787973404,3.337371530316856,230
standard,entropic,25,ATLAS,All,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.8792243123262,1.0736282276193374,230
standard,entropic_log1p,25,ATLAS,All,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,97.18465185580047,0.12065552693510756,230
standard,entropic_log1p,25,ATLAS,All,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,9.061601831083712,0.8847090073770869,230
standard,entropic_log1p,25,ATLAS,All,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,9.061601831083712,0.8847090073770869,230
standard,entropic_log1p,25,ATLAS,All,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,230
standard,entropic_log1p,25,ATLAS,All,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,18.794718940095702,3.3394968804137273,230
standard,entropic_log1p,25,ATLAS,All,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.8931420717654,1.0712539925752909,230
standard,cosine,25,ATLAS,All,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,97.25826012417352,0.10643545197429102,231
standard,cosine,25,ATLAS,All,Cosine,Cosine · standard,diversity,Diversity,higher,9.072612845536435,0.9002383497104113,231
standard,cosine,25,ATLAS,All,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,9.072612845536435,0.9002383497104113,231
standard,cosine,25,ATLAS,All,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,231
standard,cosine,25,ATLAS,All,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,19.080732487527364,3.3690995975797957,231
standard,cosine,25,ATLAS,All,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.93556461730556,1.1009501487124016,231
standard,sigmoid,25,ATLAS,All,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.29488938373068,0.09464735812763096,230
standard,sigmoid,25,ATLAS,All,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,8.29033780357112,0.8352197095988713,230
standard,sigmoid,25,ATLAS,All,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,8.29033780357112,0.8352197095988713,230
standard,sigmoid,25,ATLAS,All,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,230
standard,sigmoid,25,ATLAS,All,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,18.795692933181748,3.3386232260430506,230
standard,sigmoid,25,ATLAS,All,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.37149262602436,1.0893075291349117,230
standard,power_2,25,ATLAS,All,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,94.8312141418457,0.3475092288795215,230
standard,power_2,25,ATLAS,All,Power-2,Power-2 · standard,diversity,Diversity,higher,9.402642914004948,0.9162678284343525,230
standard,power_2,25,ATLAS,All,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,9.402642914004948,0.9162678284343525,230
standard,power_2,25,ATLAS,All,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,230
standard,power_2,25,ATLAS,All,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,18.80782901943717,3.342607224026421,230
standard,power_2,25,ATLAS,All,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,86.91775557393615,1.3914560282648996,230
standard,linear,5,ATLAS,Short,Linear,Linear · standard,plddt_mean,pLDDT,higher,93.85185813903809,0.7741200498828767,5
standard,linear,5,ATLAS,Short,Linear,Linear · standard,diversity,Diversity,higher,4.198796987533569,1.5898898333999312,5
standard,linear,5,ATLAS,Short,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,4.198796987533569,1.5898898333999312,5
standard,linear,5,ATLAS,Short,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,linear,5,ATLAS,Short,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,0.7683215294964612,0.00666818286712964,5
standard,linear,5,ATLAS,Short,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,86.80861221313475,0.5213775136337645,5
standard,entropic,5,ATLAS,Short,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,94.44461288452149,0.7686863235928859,5
standard,entropic,5,ATLAS,Short,Entropic,Entropic · standard,diversity,Diversity,higher,4.021790027618408,1.1495477284511366,5
standard,entropic,5,ATLAS,Short,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,4.021790027618408,1.1495477284511366,5
standard,entropic,5,ATLAS,Short,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,entropic,5,ATLAS,Short,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,0.7703208843246102,0.006124522844241438,5
standard,entropic,5,ATLAS,Short,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.07769882202147,0.5434243530541656,5
standard,entropic_log1p,5,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,94.41526222229004,0.7597941443856616,5
standard,entropic_log1p,5,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,4.030536794662476,1.30875705537116,5
standard,entropic_log1p,5,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,4.030536794662476,1.30875705537116,5
standard,entropic_log1p,5,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,entropic_log1p,5,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,0.7696533681824803,0.007510577991224783,5
standard,entropic_log1p,5,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.0517610168457,0.5359896549721281,5
standard,cosine,5,ATLAS,Short,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,95.86295471191406,0.47775209535117075,5
standard,cosine,5,ATLAS,Short,Cosine,Cosine · standard,diversity,Diversity,higher,4.19755277633667,1.349276093645803,5
standard,cosine,5,ATLAS,Short,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,4.19755277633667,1.349276093645803,5
standard,cosine,5,ATLAS,Short,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,cosine,5,ATLAS,Short,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,0.7708510394208133,0.008771323713920103,5
standard,cosine,5,ATLAS,Short,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.11383781433105,0.37550071575535965,5
standard,sigmoid,5,ATLAS,Short,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.42418785095215,0.16778936849534914,5
standard,sigmoid,5,ATLAS,Short,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,4.149119329452515,1.436324252293194,5
standard,sigmoid,5,ATLAS,Short,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,4.149119329452515,1.436324252293194,5
standard,sigmoid,5,ATLAS,Short,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,sigmoid,5,ATLAS,Short,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,0.7677557608112693,0.008652599867215595,5
standard,sigmoid,5,ATLAS,Short,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.5626528930664,0.2165340244913528,5
standard,power_2,5,ATLAS,Short,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,89.92507629394531,1.0191395913764272,5
standard,power_2,5,ATLAS,Short,Power-2,Power-2 · standard,diversity,Diversity,higher,3.473453998565674,0.6625758185073383,5
standard,power_2,5,ATLAS,Short,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,3.473453998565674,0.6625758185073383,5
standard,power_2,5,ATLAS,Short,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,power_2,5,ATLAS,Short,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,0.771321196295321,0.007660230584517083,5
standard,power_2,5,ATLAS,Short,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,84.53689697265625,0.38182336509670967,5
standard,linear,10,ATLAS,Short,Linear,Linear · standard,plddt_mean,pLDDT,higher,96.46535797119141,0.5753242936626533,5
standard,linear,10,ATLAS,Short,Linear,Linear · standard,diversity,Diversity,higher,5.507665586471558,1.6446482192860226,5
standard,linear,10,ATLAS,Short,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,5.507665586471558,1.6446482192860226,5
standard,linear,10,ATLAS,Short,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,linear,10,ATLAS,Short,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,1.538902780599892,0.014412927332084506,5
standard,linear,10,ATLAS,Short,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.00734920501709,0.6784484410025979,5
standard,entropic,10,ATLAS,Short,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,97.07629165649413,0.4437623188635586,5
standard,entropic,10,ATLAS,Short,Entropic,Entropic · standard,diversity,Diversity,higher,6.161541175842285,1.5942745337852406,5
standard,entropic,10,ATLAS,Short,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,6.161541175842285,1.5942745337852406,5
standard,entropic,10,ATLAS,Short,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,entropic,10,ATLAS,Short,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,1.5335338424891234,0.01410216524348976,5
standard,entropic,10,ATLAS,Short,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.22374446868898,0.7390234045899942,5
standard,entropic_log1p,10,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,97.08702087402344,0.4239747953536265,5
standard,entropic_log1p,10,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,6.173673915863037,1.606523128255592,5
standard,entropic_log1p,10,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,6.173673915863037,1.606523128255592,5
standard,entropic_log1p,10,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,entropic_log1p,10,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,1.5322249792516232,0.012816086479471769,5
standard,entropic_log1p,10,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.24232723236084,0.7114104601166492,5
standard,cosine,10,ATLAS,Short,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,97.66884880065918,0.25456145190446217,5
standard,cosine,10,ATLAS,Short,Cosine,Cosine · standard,diversity,Diversity,higher,6.404726982116699,1.5632002760230868,5
standard,cosine,10,ATLAS,Short,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,6.404726982116699,1.5632002760230868,5
standard,cosine,10,ATLAS,Short,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,cosine,10,ATLAS,Short,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,1.537243027612567,0.014334292075054678,5
standard,cosine,10,ATLAS,Short,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.09694618225097,0.5267498993066615,5
standard,sigmoid,10,ATLAS,Short,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.79136123657227,0.23258961268381625,5
standard,sigmoid,10,ATLAS,Short,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,6.249716186523438,1.7766993444217922,5
standard,sigmoid,10,ATLAS,Short,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,6.249716186523438,1.7766993444217922,5
standard,sigmoid,10,ATLAS,Short,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,sigmoid,10,ATLAS,Short,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,1.5433770146220922,0.016067634211325288,5
standard,sigmoid,10,ATLAS,Short,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.50158260345458,0.3772767981429595,5
standard,power_2,10,ATLAS,Short,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,94.16544036865234,1.0390609161644275,5
standard,power_2,10,ATLAS,Short,Power-2,Power-2 · standard,diversity,Diversity,higher,4.795762205123902,0.9720443283337661,5
standard,power_2,10,ATLAS,Short,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,4.795762205123902,0.9720443283337661,5
standard,power_2,10,ATLAS,Short,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,power_2,10,ATLAS,Short,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,1.5253900138661265,0.012581087700234899,5
standard,power_2,10,ATLAS,Short,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,85.36059505462647,0.551097012728755,5
standard,linear,25,ATLAS,Short,Linear,Linear · standard,plddt_mean,pLDDT,higher,97.36722908020019,0.3286178888302889,5
standard,linear,25,ATLAS,Short,Linear,Linear · standard,diversity,Diversity,higher,8.318464374542236,1.935569318467007,5
standard,linear,25,ATLAS,Short,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,8.318464374542236,1.935569318467007,5
standard,linear,25,ATLAS,Short,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,linear,25,ATLAS,Short,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,3.8389220787212253,0.03585551657220679,5
standard,linear,25,ATLAS,Short,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.59196090698242,0.8933559214275841,5
standard,entropic,25,ATLAS,Short,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,97.71153335571289,0.262799998170184,5
standard,entropic,25,ATLAS,Short,Entropic,Entropic · standard,diversity,Diversity,higher,7.737546157836914,1.6975018736059593,5
standard,entropic,25,ATLAS,Short,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,7.737546157836914,1.6975018736059593,5
standard,entropic,25,ATLAS,Short,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,entropic,25,ATLAS,Short,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,3.8543597931042313,0.042466267293603734,5
standard,entropic,25,ATLAS,Short,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.92174343872071,0.809174278132912,5
standard,entropic_log1p,25,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,97.68680076599121,0.26950969877492736,5
standard,entropic_log1p,25,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,7.6641114234924315,1.7638647844878523,5
standard,entropic_log1p,25,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,7.6641114234924315,1.7638647844878523,5
standard,entropic_log1p,25,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,entropic_log1p,25,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,3.833298985939473,0.04465026898437684,5
standard,entropic_log1p,25,ATLAS,Short,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.9030866241455,0.8205083322826581,5
standard,cosine,25,ATLAS,Short,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,97.46508522033692,0.3741502151817304,5
standard,cosine,25,ATLAS,Short,Cosine,Cosine · standard,diversity,Diversity,higher,8.222145462036133,2.2380718875362633,5
standard,cosine,25,ATLAS,Short,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,8.222145462036133,2.2380718875362633,5
standard,cosine,25,ATLAS,Short,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,cosine,25,ATLAS,Short,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,3.8396901310421527,0.034439981848422424,5
standard,cosine,25,ATLAS,Short,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.73920434570311,0.7265936505561291,5
standard,sigmoid,25,ATLAS,Short,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.11987266540527,0.30533661065033224,5
standard,sigmoid,25,ATLAS,Short,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,8.305610942840577,1.6744000758951496,5
standard,sigmoid,25,ATLAS,Short,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,8.305610942840577,1.6744000758951496,5
standard,sigmoid,25,ATLAS,Short,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,sigmoid,25,ATLAS,Short,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,3.834726794436574,0.035186611012296184,5
standard,sigmoid,25,ATLAS,Short,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.08925318908692,0.47280434585644554,5
standard,power_2,25,ATLAS,Short,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,96.83867683410645,0.5006685988878208,5
standard,power_2,25,ATLAS,Short,Power-2,Power-2 · standard,diversity,Diversity,higher,8.05967092514038,2.304707486342613,5
standard,power_2,25,ATLAS,Short,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,8.05967092514038,2.304707486342613,5
standard,power_2,25,ATLAS,Short,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,5
standard,power_2,25,ATLAS,Short,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,3.8354638028889894,0.039826124053445267,5
standard,power_2,25,ATLAS,Short,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,86.11521520996094,0.6574803848955182,5
standard,linear,5,ATLAS,Medium,Linear,Linear · standard,plddt_mean,pLDDT,higher,92.07979016833835,1.0989159007967033,180
standard,linear,5,ATLAS,Medium,Linear,Linear · standard,diversity,Diversity,higher,6.848959374758932,0.8490153421232987,180
standard,linear,5,ATLAS,Medium,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,6.848959374758932,0.8490153421232987,180
standard,linear,5,ATLAS,Medium,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,linear,5,ATLAS,Medium,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,1.575158946063473,0.16674331025097455,180
standard,linear,5,ATLAS,Medium,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,85.1391252793206,1.735101171893446,180
standard,entropic,5,ATLAS,Medium,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,92.6161062611474,1.0355605018393372,180
standard,entropic,5,ATLAS,Medium,Entropic,Entropic · standard,diversity,Diversity,higher,6.8803433620267445,0.8653385092465408,180
standard,entropic,5,ATLAS,Medium,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,6.8803433620267445,0.8653385092465408,180
standard,entropic,5,ATLAS,Medium,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,entropic,5,ATLAS,Medium,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,1.5746163907460868,0.16636311338496912,180
standard,entropic,5,ATLAS,Medium,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,85.36721963670517,1.7071652552889893,180
standard,entropic_log1p,5,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,92.61179748111302,1.0355154063087573,180
standard,entropic_log1p,5,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,6.86538114812639,0.8625802282778858,180
standard,entropic_log1p,5,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,6.86538114812639,0.8625802282778858,180
standard,entropic_log1p,5,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,entropic_log1p,5,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,1.5722539513164924,0.1664141060652998,180
standard,entropic_log1p,5,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,85.36648759206132,1.7083492235156286,180
standard,cosine,5,ATLAS,Medium,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,94.45154149267408,0.8727236690797466,180
standard,cosine,5,ATLAS,Medium,Cosine,Cosine · standard,diversity,Diversity,higher,6.190790454546611,0.8145932445505081,180
standard,cosine,5,ATLAS,Medium,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,6.190790454546611,0.8145932445505081,180
standard,cosine,5,ATLAS,Medium,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,cosine,5,ATLAS,Medium,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,1.5750913109268165,0.16642991941290494,180
standard,cosine,5,ATLAS,Medium,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,85.50713613510132,1.7127470187160772,180
standard,sigmoid,5,ATLAS,Medium,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.01420629289416,0.5026457538294768,180
standard,sigmoid,5,ATLAS,Medium,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,5.335519264141719,0.7648314918401384,180
standard,sigmoid,5,ATLAS,Medium,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,5.335519264141719,0.7648314918401384,180
standard,sigmoid,5,ATLAS,Medium,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,sigmoid,5,ATLAS,Medium,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,1.5731898138247844,0.1665363018851061,180
standard,sigmoid,5,ATLAS,Medium,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,86.00418897310898,1.6691426373319513,180
standard,power_2,5,ATLAS,Medium,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,89.54012469715542,1.411716376674237,180
standard,power_2,5,ATLAS,Medium,Power-2,Power-2 · standard,diversity,Diversity,higher,6.845382698045837,0.8940479497259739,180
standard,power_2,5,ATLAS,Medium,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,6.845382698045837,0.8940479497259739,180
standard,power_2,5,ATLAS,Medium,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,power_2,5,ATLAS,Medium,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,1.574312607674963,0.16644156280790323,180
standard,power_2,5,ATLAS,Medium,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,83.27124070167538,1.9663004019856856,180
standard,linear,10,ATLAS,Medium,Linear,Linear · standard,plddt_mean,pLDDT,higher,94.70882966783311,0.5792882417521757,180
standard,linear,10,ATLAS,Medium,Linear,Linear · standard,diversity,Diversity,higher,7.917238878541522,0.9137520286832218,180
