id,model,scheduler,n_steps,mode,seed,domain,n_samples,infer_seconds,fid,fid_backend,fid_pixel,fid_inception,fid_inception_error,sample_mean,sample_std,scheduler_base,entropy_variant,entropy_mode,entropy_rate_source,entropy_seconds,sampling_seconds,sigma_lt_1_count,sigma_lt_0p1_count,sigma_max_jump,sigma_last_jump,rank_seed,experiment_path,dataset,dataset_path,batch_index,sample_name,seq_len,protein_size_bin,schedule_group,requested_entropy_mode,sample_index,infer_seconds_per_output,rmsd_mean,rmsd_std,diversity,plddt_mean,plddt_std,invalid_structures,n_outputs,entropy_curve_mode,tm_score,n_preds_tm,run_id
edm_entropic_25_sde_heun_314,edm,entropic,25,sde_heun,314,image,64.0,1.392553254030645,439.7934684682625,clean-fid+pixel,0.550722062587738,439.7934684682625,,-0.0329783260822296,0.929991900920868,entropic,control,empirical_hutchinson,,0.0,1.392553254030645,1.0,1.0,4.304633940989135,-2.64250450335594,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_sde_heun_42,edm,entropic_log1p,10,sde_heun,42,image,64.0,0.5412690723314881,350.3445668398421,clean-fid+pixel,0.22952800989151,350.3445668398421,,-0.0318939574062824,0.7776128649711609,entropic,log1p,empirical_hutchinson,,0.0,0.5412690723314881,5.0,3.0,40.84847011004621,-0.009205488877502,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_25_sde_heun_2718,edm,entropic_log1p,25,sde_heun,2718,image,64.0,1.393900291994214,329.4971859896526,clean-fid+pixel,0.1248982772231102,329.4971859896526,,-0.0750840678811073,0.7037265300750732,entropic,log1p,empirical_hutchinson,,0.0,1.393900291994214,12.0,7.0,19.735441185228822,-0.0015683303529238,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_power_2_10_sde_heun_123,edm,power_2,10,sde_heun,123,image,64.0,0.5409620916470885,365.923542331907,clean-fid+pixel,0.8649566769599915,365.923542331907,,-0.0817925781011581,1.037086844444275,power_2,,,,0.0,0.5409620916470885,8.0,7.0,69.31686814509338,-0.0002235689227249,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_linear_5_sde_heun_314,edm,linear,5,sde_heun,314,image,64.0,0.7468224065378308,384.674034542582,clean-fid+pixel,1.3445199728012085,384.674034542582,,-0.077018067240715,1.1704976558685305,linear,,,,0.0,0.7468224065378308,3.0,2.0,70.39100452814854,-0.0146510641480374,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_linear_25_sde_heun_42,edm,linear,25,sde_heun,42,image,64.0,1.3965075118467212,328.8595582896496,clean-fid+pixel,0.1249561160802841,328.8595582896496,,-0.02938281185925,0.7047151327133179,linear,,,,0.0,1.3965075118467212,15.0,10.0,27.63904157764376,-0.0010557118284467,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_cosine_5_sde_heun_2718,edm,cosine,5,sde_heun,2718,image,64.0,0.2578122299164533,415.45537760032425,clean-fid+pixel,3.4928739070892334,415.45537760032425,,-0.0704563781619072,1.580686092376709,cosine,,,,0.0,0.2578122299164533,3.0,3.0,50.468436843202014,-0.0038504790137986,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_cosine_25_sde_heun_123,edm,cosine,25,sde_heun,123,image,64.0,1.396085268817842,352.5388051563113,clean-fid+pixel,0.1311783641576767,352.5388051563113,,-0.0540504455566406,0.7101703882217407,cosine,,,,0.0,1.396085268817842,14.0,11.0,13.503511527100189,-0.0001184551871679,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_sigmoid_10_sde_heun_7,edm,sigmoid,10,sde_heun,7,image,64.0,0.5473652426153421,419.591232668284,clean-fid+pixel,1.817845344543457,419.591232668284,,-0.0451339744031429,1.279721736907959,sigmoid,,,,0.0,0.5473652426153421,6.0,5.0,28.0018597293226,-0.0001249348288935,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_sigmoid_25_sde_heun_314,edm,sigmoid,25,sde_heun,314,image,64.0,1.3964400440454483,381.79739602805375,clean-fid+pixel,0.2572391927242279,381.79739602805375,,-0.0431657768785953,0.7940307259559631,sigmoid,,,,0.0,1.3964400440454483,14.0,12.0,13.099075500722076,-3.2577603226483735e-05,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_sde_heun_42,edm,entropic,10,sde_heun,42,image,64.0,0.5423118434846401,490.27008093954754,clean-fid+pixel,2.1843717098236084,490.27008093954754,,-0.0272886008024215,1.354520320892334,entropic,control,empirical_hutchinson,,0.0,0.5423118434846401,1.0,1.0,10.33121231638252,-6.866268970234385,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_25_sde_heun_2718,edm,entropic,25,sde_heun,2718,image,64.0,1.396540777757764,436.7591091904202,clean-fid+pixel,0.5801053643226624,436.7591091904202,,-0.0656299963593483,0.9411834478378296,entropic,control,empirical_hutchinson,,0.0,1.396540777757764,1.0,1.0,4.304633940989135,-2.64250450335594,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_sde_heun_123,edm,entropic_log1p,10,sde_heun,123,image,64.0,0.54266323056072,362.1380428059381,clean-fid+pixel,0.2163721174001693,362.1380428059381,,-0.0523602850735187,0.7696110606193542,entropic,log1p,empirical_hutchinson,,0.0,0.54266323056072,5.0,3.0,40.84847011004621,-0.009205488877502,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_power_2_5_sde_heun_7,edm,power_2,5,sde_heun,7,image,64.0,0.2589593110606074,410.0495297029146,clean-fid+pixel,16.96753692626953,410.0495297029146,,-0.0272281859070062,2.8768858909606934,power_2,,,,0.0,0.2589593110606074,4.0,4.0,78.23660993304816,-0.0010557118284467,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_power_2_10_sde_heun_314,edm,power_2,10,sde_heun,314,image,64.0,0.5421202629804611,361.3153103619202,clean-fid+pixel,0.8897693753242493,361.3153103619202,,-0.0747185423970222,1.045677900314331,power_2,,,,0.0,0.5421202629804611,8.0,7.0,69.31686814509338,-0.0002235689227249,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_linear_5_sde_heun_2718,edm,linear,5,sde_heun,2718,image,64.0,0.7537119034677744,382.3575336185418,clean-fid+pixel,1.437755823135376,382.3575336185418,,-0.1270806044340133,1.189236760139465,linear,,,,0.0,0.7537119034677744,3.0,2.0,70.39100452814854,-0.0146510641480374,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_linear_25_sde_heun_123,edm,linear,25,sde_heun,123,image,64.0,1.4106923211365938,346.8599537457877,clean-fid+pixel,0.1065892875194549,346.8599537457877,,-0.0523108839988708,0.6895469427108765,linear,,,,0.0,1.4106923211365938,15.0,10.0,27.63904157764376,-0.0010557118284467,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_cosine_10_sde_heun_7,edm,cosine,10,sde_heun,7,image,64.0,0.5525665516033769,373.08205944163547,clean-fid+pixel,0.4646683037281036,373.08205944163547,,-0.0539592020213604,0.8947340250015259,cosine,,,,0.0,0.5525665516033769,6.0,5.0,32.44370680376795,-0.0006881957717571,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_cosine_25_sde_heun_314,edm,cosine,25,sde_heun,314,image,64.0,1.4080247785896065,359.3696212240716,clean-fid+pixel,0.1351268887519836,359.3696212240716,,-0.0397615544497966,0.7131200432777405,cosine,,,,0.0,1.4080247785896065,14.0,11.0,13.503511527100189,-0.0001184551871679,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_sigmoid_10_sde_heun_42,edm,sigmoid,10,sde_heun,42,image,64.0,0.5471563134342432,420.03602382246186,clean-fid+pixel,1.8402496576309204,420.03602382246186,,-0.0259275007992982,1.284934163093567,sigmoid,,,,0.0,0.5471563134342432,6.0,5.0,28.0018597293226,-0.0001249348288935,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_sigmoid_25_sde_heun_2718,edm,sigmoid,25,sde_heun,2718,image,64.0,1.4086661618202925,374.1402840232428,clean-fid+pixel,0.2784648239612579,374.1402840232428,,-0.0855555608868599,0.8036037087440491,sigmoid,,,,0.0,1.4086661618202925,14.0,12.0,13.099075500722076,-3.2577603226483735e-05,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_sde_heun_123,edm,entropic,10,sde_heun,123,image,64.0,0.5477634984999895,490.9788620997407,clean-fid+pixel,2.189680814743042,490.9788620997407,,-0.0482939220964908,1.355550765991211,entropic,control,empirical_hutchinson,,0.0,0.5477634984999895,1.0,1.0,10.33121231638252,-6.866268970234385,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_sde_heun_7,edm,entropic_log1p,5,sde_heun,7,image,64.0,0.2621565256267786,385.079031388038,clean-fid+pixel,0.7536087036132812,385.079031388038,,-0.0659734010696411,1.0017244815826416,entropic,log1p,empirical_hutchinson,,0.0,0.2621565256267786,3.0,2.0,61.41485988519842,-0.0494563314563352,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_sde_heun_314,edm,entropic_log1p,10,sde_heun,314,image,64.0,0.5471038641408086,359.7996015883914,clean-fid+pixel,0.2155650854110717,359.7996015883914,,-0.0452009551227092,0.769117534160614,entropic,log1p,empirical_hutchinson,,0.0,0.5471038641408086,5.0,3.0,40.84847011004621,-0.009205488877502,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_power_2_5_sde_heun_42,edm,power_2,5,sde_heun,42,image,64.0,0.2599308146163821,410.7050213930914,clean-fid+pixel,19.163593292236328,410.7050213930914,,0.0259525682777166,3.024374485015869,power_2,,,,0.0,0.2599308146163821,4.0,4.0,78.23660993304816,-0.0010557118284467,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_power_2_10_sde_heun_2718,edm,power_2,10,sde_heun,2718,image,64.0,0.5473672300577164,353.6920340046816,clean-fid+pixel,0.9467597603797911,353.6920340046816,,-0.1253708004951477,1.057819128036499,power_2,,,,0.0,0.5473672300577164,8.0,7.0,69.31686814509338,-0.0002235689227249,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_linear_10_sde_heun_7,edm,linear,10,sde_heun,7,image,64.0,1.0271315537393093,355.3807750458084,clean-fid+pixel,0.286918431520462,355.3807750458084,,-0.0513670444488525,0.8099515438079834,linear,,,,0.0,1.0271315537393093,6.0,4.0,52.27420627379414,-0.0037707996236288,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_linear_25_sde_heun_314,edm,linear,25,sde_heun,314,image,64.0,1.3967583598569036,347.2409317358064,clean-fid+pixel,0.1084391176700592,347.2409317358064,,-0.0407548211514949,0.6907531023025513,linear,,,,0.0,1.3967583598569036,15.0,10.0,27.63904157764376,-0.0010557118284467,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_cosine_10_sde_heun_42,edm,cosine,10,sde_heun,42,image,64.0,0.5424332255497575,368.7907791474723,clean-fid+pixel,0.4727796614170074,368.7907791474723,,-0.040890883654356,0.8984341621398926,cosine,,,,0.0,0.5424332255497575,6.0,5.0,32.44370680376795,-0.0006881957717571,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_cosine_25_sde_heun_2718,edm,cosine,25,sde_heun,2718,image,64.0,1.3960880227386951,339.9954159532805,clean-fid+pixel,0.1595997810363769,339.9954159532805,,-0.075645312666893,0.7303594946861267,cosine,,,,0.0,1.3960880227386951,14.0,11.0,13.503511527100189,-0.0001184551871679,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_sigmoid_10_sde_heun_123,edm,sigmoid,10,sde_heun,123,image,64.0,0.5426040953025222,426.0237916002989,clean-fid+pixel,1.770456314086914,426.0237916002989,,-0.0531694702804088,1.2700014114379885,sigmoid,,,,0.0,0.5426040953025222,6.0,5.0,28.0018597293226,-0.0001249348288935,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_5_sde_heun_7,edm,entropic,5,sde_heun,7,image,64.0,0.2600970258936286,489.2246952972487,clean-fid+pixel,5.683117389678955,489.2246952972487,,-0.0438860952854156,1.8774129152297967,entropic,control,empirical_hutchinson,,0.0,0.2600970258936286,1.0,1.0,19.328250283710062,-13.813612056596028,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_sde_heun_314,edm,entropic,10,sde_heun,314,image,64.0,0.5423504021018744,494.6696941006482,clean-fid+pixel,2.156308650970459,494.6696941006482,,-0.0389092043042182,1.3491826057434082,entropic,control,empirical_hutchinson,,0.0,0.5423504021018744,1.0,1.0,10.33121231638252,-6.866268970234385,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_sde_heun_42,edm,entropic_log1p,5,sde_heun,42,image,64.0,0.2580134868621826,385.50017722988105,clean-fid+pixel,0.7624852061271667,385.50017722988105,,-0.042690634727478,1.005683422088623,entropic,log1p,empirical_hutchinson,,0.0,0.2580134868621826,3.0,2.0,61.41485988519842,-0.0494563314563352,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_sde_heun_2718,edm,entropic_log1p,10,sde_heun,2718,image,64.0,0.5422498220577836,348.0280416888164,clean-fid+pixel,0.2546575665473938,348.0280416888164,,-0.0742809250950813,0.7915059328079224,entropic,log1p,empirical_hutchinson,,0.0,0.5422498220577836,5.0,3.0,40.84847011004621,-0.009205488877502,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_power_2_5_sde_heun_123,edm,power_2,5,sde_heun,123,image,64.0,0.2576617607846856,419.5148945547779,clean-fid+pixel,17.090497970581055,419.5148945547779,,-0.0361698791384696,2.886216402053833,power_2,,,,0.0,0.2576617607846856,4.0,4.0,78.23660993304816,-0.0010557118284467,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_power_2_25_sde_heun_7,edm,power_2,25,sde_heun,7,image,64.0,1.4100515646860003,339.151440916032,clean-fid+pixel,0.1711795032024383,339.151440916032,,-0.0456571914255619,0.7397664189338684,power_2,,,,0.0,1.4100515646860003,20.0,16.0,45.14312221782816,-3.4198321630158745e-05,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_linear_10_sde_heun_42,edm,linear,10,sde_heun,42,image,64.0,1.0226107109338043,349.9061339081847,clean-fid+pixel,0.2939803302288055,349.9061339081847,,-0.0333000309765338,0.8140963912010193,linear,,,,0.0,1.0226107109338043,6.0,4.0,52.27420627379414,-0.0037707996236288,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_linear_25_sde_heun_2718,edm,linear,25,sde_heun,2718,image,64.0,1.400793919339776,328.5652138662468,clean-fid+pixel,0.1362232714891433,328.5652138662468,,-0.0734211355447769,0.7129809856414795,linear,,,,0.0,1.400793919339776,15.0,10.0,27.63904157764376,-0.0010557118284467,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_cosine_10_sde_heun_123,edm,cosine,10,sde_heun,123,image,64.0,0.5440066065639257,385.11119129383815,clean-fid+pixel,0.4600494503974914,385.11119129383815,,-0.0560140796005725,0.8929611444473267,cosine,,,,0.0,0.5440066065639257,6.0,5.0,32.44370680376795,-0.0006881957717571,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_sigmoid_5_sde_heun_7,edm,sigmoid,5,sde_heun,7,image,64.0,0.2600174816325307,436.8452471688185,clean-fid+pixel,9.935341835021973,436.8452471688185,,-0.057878915220499,2.320378065109253,sigmoid,,,,0.0,0.2600174816325307,3.0,3.0,54.893352488844336,-0.0005858513432661,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_sigmoid_10_sde_heun_314,edm,sigmoid,10,sde_heun,314,image,64.0,0.5442583672702312,420.48589612954027,clean-fid+pixel,1.7749649286270142,420.48589612954027,,-0.0434533543884754,1.2712807655334473,sigmoid,,,,0.0,0.5442583672702312,6.0,5.0,28.0018597293226,-0.0001249348288935,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_5_sde_heun_42,edm,entropic,5,sde_heun,42,image,64.0,0.2588381487876177,498.8027759151889,clean-fid+pixel,5.702728748321533,498.8027759151889,,-0.0242328196763992,1.8796669244766235,entropic,control,empirical_hutchinson,,0.0,0.2588381487876177,1.0,1.0,19.328250283710062,-13.813612056596028,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_sde_heun_2718,edm,entropic,10,sde_heun,2718,image,64.0,0.5441514104604721,487.3033048428852,clean-fid+pixel,2.2259600162506104,487.3033048428852,,-0.075482353568077,1.3623034954071045,entropic,control,empirical_hutchinson,,0.0,0.5441514104604721,1.0,1.0,10.33121231638252,-6.866268970234385,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_sde_heun_123,edm,entropic_log1p,5,sde_heun,123,image,64.0,0.258877501823008,393.005796836415,clean-fid+pixel,0.7215146422386169,393.005796836415,,-0.0658751130104065,0.9915180206298828,entropic,log1p,empirical_hutchinson,,0.0,0.258877501823008,3.0,2.0,61.41485988519842,-0.0494563314563352,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_25_sde_heun_7,edm,entropic_log1p,25,sde_heun,7,image,64.0,1.4146959278732538,333.75417869006395,clean-fid+pixel,0.0996371209621429,333.75417869006395,,-0.0470601916313171,0.6830235123634338,entropic,log1p,empirical_hutchinson,,0.0,1.4146959278732538,12.0,7.0,19.735441185228822,-0.0015683303529238,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_power_2_5_sde_heun_314,edm,power_2,5,sde_heun,314,image,64.0,0.2584368186071515,411.7142000701064,clean-fid+pixel,19.562175750732425,411.7142000701064,,0.0246913433074951,3.0502374172210693,power_2,,,,0.0,0.2584368186071515,4.0,4.0,78.23660993304816,-0.0010557118284467,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_power_2_25_sde_heun_42,edm,power_2,25,sde_heun,42,image,64.0,1.401310314424336,331.9717039063334,clean-fid+pixel,0.1776989996433258,331.9717039063334,,-0.0294395163655281,0.7441150546073914,power_2,,,,0.0,1.401310314424336,20.0,16.0,45.14312221782816,-3.4198321630158745e-05,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_linear_10_sde_heun_123,edm,linear,10,sde_heun,123,image,64.0,1.023531281389296,363.0044591718689,clean-fid+pixel,0.2769847214221954,363.0044591718689,,-0.0555321238934993,0.8048607110977173,linear,,,,0.0,1.023531281389296,6.0,4.0,52.27420627379414,-0.0037707996236288,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_cosine_5_sde_heun_7,edm,cosine,5,sde_heun,7,image,64.0,0.2605456402525306,419.2258374523015,clean-fid+pixel,3.476062059402466,419.2258374523015,,-0.0383204333484172,1.577611804008484,cosine,,,,0.0,0.2605456402525306,3.0,3.0,50.468436843202014,-0.0038504790137986,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_cosine_10_sde_heun_314,edm,cosine,10,sde_heun,314,image,64.0,0.5416088914498687,382.6067059848698,clean-fid+pixel,0.4558670818805694,382.6067059848698,,-0.0521415807306766,0.891233503818512,cosine,,,,0.0,0.5416088914498687,6.0,5.0,32.44370680376795,-0.0006881957717571,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_sigmoid_5_sde_heun_42,edm,sigmoid,5,sde_heun,42,image,64.0,0.2571527482941746,428.2327809097362,clean-fid+pixel,10.659164428710938,428.2327809097362,,-0.0354729257524013,2.386345386505127,sigmoid,,,,0.0,0.2571527482941746,3.0,3.0,54.893352488844336,-0.0005858513432661,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_sigmoid_10_sde_heun_2718,edm,sigmoid,10,sde_heun,2718,image,64.0,0.5418449323624372,418.4537830883893,clean-fid+pixel,1.966139554977417,418.4537830883893,,-0.0802396088838577,1.3110250234603882,sigmoid,,,,0.0,0.5418449323624372,6.0,5.0,28.0018597293226,-0.0001249348288935,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_5_sde_heun_123,edm,entropic,5,sde_heun,123,image,64.0,0.257169084623456,494.2117880705904,clean-fid+pixel,5.681089878082275,494.2117880705904,,-0.047343373298645,1.876941800117493,entropic,control,empirical_hutchinson,,0.0,0.257169084623456,1.0,1.0,19.328250283710062,-13.813612056596028,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_25_sde_heun_7,edm,entropic,25,sde_heun,7,image,64.0,1.4079770082607863,443.28868985315154,clean-fid+pixel,0.5548785328865051,443.28868985315154,,-0.0440972261130809,0.931061029434204,entropic,control,empirical_hutchinson,,0.0,1.4079770082607863,1.0,1.0,4.304633940989135,-2.64250450335594,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_sde_heun_314,edm,entropic_log1p,5,sde_heun,314,image,64.0,0.2571656852960586,392.5350703293527,clean-fid+pixel,0.7472488880157471,392.5350703293527,,-0.0590362437069416,1.0006734132766724,entropic,log1p,empirical_hutchinson,,0.0,0.2571656852960586,3.0,2.0,61.41485988519842,-0.0494563314563352,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_25_sde_heun_42,edm,entropic_log1p,25,sde_heun,42,image,64.0,1.395203096792102,330.6541103105061,clean-fid+pixel,0.1177377998828888,330.6541103105061,,-0.0302274078130722,0.6988133788108826,entropic,log1p,empirical_hutchinson,,0.0,1.395203096792102,12.0,7.0,19.735441185228822,-0.0015683303529238,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_power_2_5_sde_heun_2718,edm,power_2,5,sde_heun,2718,image,64.0,0.2570813689380884,411.91198614997984,clean-fid+pixel,19.421794891357425,411.91198614997984,,-0.0901497676968574,3.0430896282196045,power_2,,,,0.0,0.2570813689380884,4.0,4.0,78.23660993304816,-0.0010557118284467,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_power_2_25_sde_heun_123,edm,power_2,25,sde_heun,123,image,64.0,1.3951869709417224,354.1980169441728,clean-fid+pixel,0.1639033406972885,354.1980169441728,,-0.0515260212123394,0.7347147464752197,power_2,,,,0.0,1.3951869709417224,20.0,16.0,45.14312221782816,-3.4198321630158745e-05,7.0,exp_02b_edm_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_5_ode_heun_7,edm,entropic,5,ode_heun,7,image,64.0,0.7016644410323352,471.10179019819634,clean-fid+pixel,1039.888671875,471.10179019819634,,-0.1008532866835594,19.11629867553711,entropic,control,conditional_minus_marginal,,0.0,0.7016644410323352,3.0,3.0,36.73956200147736,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_ode_heun_314,edm,entropic,10,ode_heun,314,image,64.0,0.4431346158962697,308.5771102644957,clean-fid+pixel,7.735108375549316,308.5771102644957,,0.0913626551628112,2.0928409099578857,entropic,control,conditional_minus_marginal,,0.0,0.4431346158962697,6.0,5.0,36.40948323021157,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_ode_heun_42,edm,entropic_log1p,5,ode_heun,42,image,64.0,0.2498491979204118,209.9670195950116,clean-fid+pixel,0.3452302515506744,209.9670195950116,,-0.0173071678727865,0.8378625512123108,entropic,log1p,conditional_minus_marginal,,0.0,0.2498491979204118,3.0,2.0,65.33658555986284,-0.0055718736094296,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_ode_heun_2718,edm,entropic_log1p,10,ode_heun,2718,image,64.0,0.5258691259659827,176.36597747239742,clean-fid+pixel,0.030595576390624,176.36597747239742,,-0.0753368660807609,0.5983468890190125,entropic,log1p,conditional_minus_marginal,,0.0,0.5258691259659827,6.0,4.0,42.35183489204581,-0.0009491106268222,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_5_ode_heun_42,edm,entropic,5,ode_heun,42,image,64.0,0.6891769021749496,473.9424034075165,clean-fid+pixel,1096.2750244140625,473.9424034075165,,-0.0903446748852729,19.614425659179688,entropic,control,conditional_minus_marginal,,0.0,0.6891769021749496,3.0,3.0,36.73956200147736,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_ode_heun_2718,edm,entropic,10,ode_heun,2718,image,64.0,0.4439023358281702,308.91453438084613,clean-fid+pixel,7.671229362487793,308.91453438084613,,0.0073935613036155,2.0945746898651123,entropic,control,conditional_minus_marginal,,0.0,0.4439023358281702,6.0,5.0,36.40948323021157,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_ode_heun_123,edm,entropic_log1p,5,ode_heun,123,image,64.0,0.2501388189848512,218.7120410864453,clean-fid+pixel,0.2418536245822906,218.7120410864453,,-0.0464666336774826,0.7858816981315613,entropic,log1p,conditional_minus_marginal,,0.0,0.2501388189848512,3.0,2.0,65.33658555986284,-0.0055718736094296,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
